booking_id,customer_id,service_type,service_price,booking_date,appointment_date,appointment_hour,booking_lead_time_days,past_visit_count,past_cancellation_count,past_no_show_count,payment_method,branch,day_of_week,is_weekend,customer_age,gender,appointment_outcome
BK_01924,CUST_0547,Facial,1500,2025-11-06,2025-11-07,20,1,3,0,0,Online Prepaid,Indiranagar,Friday,0,22,Female,Show
BK_01925,CUST_0703,Hair Coloring,2500,2025-12-15,2025-12-17,20,2,20,0,0,Card on File,Whitefield,Wednesday,0,40,Female,Show
BK_01926,CUST_0869,Haircut,500,2025-10-04,2025-10-07,10,3,2,0,0,Online Prepaid,Jayanagar,Tuesday,0,36,Male,Show
BK_01927,CUST_0006,Facial,1500,2025-09-19,2025-09-20,13,1,2,0,0,Pay at Salon (Cash),Whitefield,Saturday,1,40,Male,Show
BK_01928,CUST_1122,Hair Coloring,2500,2026-01-25,2026-02-01,15,7,18,1,0,Online Prepaid,Whitefield,Sunday,1,24,Other,Show
BK_01929,CUST_0931,Spa & Massage,3000,2025-10-18,2025-10-23,17,5,17,0,0,Card on File,HSR Layout,Thursday,0,23,Male,Show
BK_01930,CUST_1230,Haircut,500,2025-12-30,2025-12-31,10,1,3,0,0,UPI Prepaid,Whitefield,Wednesday,0,39,Male,No-Show
BK_01931,CUST_0437,Haircut,500,2025-11-24,2025-11-26,12,2,10,0,0,Online Prepaid,Indiranagar,Wednesday,0,42,Female,Show
BK_01932,CUST_1926,Spa & Massage,3000,2026-01-05,2026-01-07,16,2,3,0,0,Card on File,Koramangala,Wednesday,0,33,Female,Show
BK_01933,CUST_1449,Spa & Massage,3000,2026-01-18,2026-01-31,14,13,3,0,0,Card on File,Jayanagar,Saturday,1,37,Female,No-Show
BK_01934,CUST_0214,Bridal Package,15000,2025-10-17,2025-10-22,12,5,3,0,0,Online Prepaid,HSR Layout,Wednesday,0,18,Male,Show
BK_01935,CUST_0958,Hair Treatment,4000,2025-08-29,2025-09-18,12,20,4,0,0,Online Prepaid,Indiranagar,Thursday,0,31,Male,Show
BK_01936,CUST_0751,Hair Treatment,4000,2025-10-26,2025-10-30,11,4,16,0,0,Online Prepaid,HSR Layout,Thursday,0,27,Male,Show
BK_01937,CUST_0742,Spa & Massage,3000,2025-08-31,2025-09-16,16,16,5,0,0,Card on File,HSR Layout,Tuesday,0,18,Male,No-Show
BK_01938,CUST_1742,Spa & Massage,3000,2026-01-27,2026-02-06,18,10,9,1,0,Pay at Salon (Cash),Whitefield,Friday,0,39,Male,No-Show
BK_01939,CUST_0865,Haircut,500,2025-09-23,2025-09-24,14,1,2,0,0,Card on File,Jayanagar,Wednesday,0,42,Male,Show
BK_01940,CUST_0234,Hair Treatment,4000,2026-02-08,2026-02-09,15,1,6,0,0,Card on File,Whitefield,Monday,0,47,Female,Show
BK_01941,CUST_0093,Facial,1500,2025-10-19,2025-10-26,20,7,7,0,0,UPI Prepaid,Jayanagar,Sunday,1,38,Male,Show
BK_01942,CUST_1995,Bridal Package,15000,2026-01-28,2026-01-30,13,2,3,0,0,Card on File,Indiranagar,Friday,0,36,Female,Show
BK_01943,CUST_1434,Haircut,500,2026-01-26,2026-01-27,19,1,21,0,0,Pay at Salon (Cash),Indiranagar,Tuesday,0,48,Female,Show
BK_01944,CUST_1648,Hair Treatment,4000,2026-01-24,2026-01-27,14,3,6,0,0,Pay at Salon (Cash),HSR Layout,Tuesday,0,39,Female,Show
BK_01945,CUST_0343,Facial,1500,2025-10-28,2025-11-04,18,7,14,1,1,Pay at Salon (Cash),Whitefield,Tuesday,0,30,Female,No-Show
BK_01946,CUST_1138,Hair Coloring,2500,2026-02-13,2026-02-14,19,1,6,1,0,Pay at Salon (Cash),Indiranagar,Saturday,1,40,Male,Show
BK_01947,CUST_1829,Haircut,500,2025-10-26,2025-10-27,12,1,1,0,0,UPI Prepaid,Whitefield,Monday,0,29,Male,Show
BK_01948,CUST_1758,Spa & Massage,3000,2025-10-25,2025-10-27,9,2,3,0,0,Card on File,HSR Layout,Monday,0,30,Female,Show
BK_01949,CUST_0375,Haircut,500,2025-09-03,2025-09-07,14,4,2,0,0,Pay at Salon (Cash),Whitefield,Sunday,1,35,Female,Show
BK_01950,CUST_0709,Hair Treatment,4000,2025-12-24,2026-01-03,12,10,3,0,0,Online Prepaid,Jayanagar,Saturday,1,28,Male,Show
BK_01951,CUST_0047,Haircut,500,2025-09-02,2025-09-07,18,5,1,0,0,UPI Prepaid,Koramangala,Sunday,1,27,Female,No-Show
BK_01952,CUST_1026,Bridal Package,15000,2026-01-01,2026-01-02,19,1,5,0,0,Pay at Salon (Cash),Indiranagar,Friday,0,18,Female,No-Show
BK_01953,CUST_0515,Spa & Massage,3000,2025-12-30,2026-01-07,18,8,2,0,0,Online Prepaid,Jayanagar,Wednesday,0,29,Female,Show
BK_01954,CUST_1946,Spa & Massage,3000,2025-11-12,2025-11-16,18,4,2,0,0,Card on File,Koramangala,Sunday,1,31,Male,Show
BK_01955,CUST_0195,Facial,1500,2026-01-25,2026-02-04,20,10,4,0,0,Online Prepaid,Indiranagar,Wednesday,0,31,Male,Show
BK_01956,CUST_1327,Hair Coloring,2500,2025-11-10,2025-11-14,9,4,22,0,0,Online Prepaid,Whitefield,Friday,0,19,Male,Show
BK_01957,CUST_0295,Spa & Massage,3000,2025-12-16,2025-12-21,18,5,6,0,0,Online Prepaid,HSR Layout,Sunday,1,22,Male,Show
BK_01958,CUST_0845,Facial,1500,2026-01-23,2026-01-27,19,4,5,0,0,Card on File,HSR Layout,Tuesday,0,37,Female,Show
BK_01959,CUST_0983,Hair Coloring,2500,2026-02-07,2026-02-23,17,16,11,2,0,Pay at Salon (Cash),Whitefield,Monday,0,37,Female,Show
BK_01960,CUST_1011,Hair Treatment,4000,2026-01-06,2026-01-20,20,14,9,0,0,Card on File,Whitefield,Tuesday,0,20,Male,No-Show
BK_01961,CUST_0999,Spa & Massage,3000,2026-02-05,2026-02-13,10,8,7,0,0,Online Prepaid,Whitefield,Friday,0,46,Female,Show
BK_01962,CUST_0078,Facial,1500,2026-01-09,2026-01-10,15,1,2,0,0,Card on File,Indiranagar,Saturday,1,42,Male,No-Show
BK_01963,CUST_1835,Hair Treatment,4000,2026-01-12,2026-01-16,19,4,7,0,0,Pay at Salon (Cash),Koramangala,Friday,0,44,Male,Show
BK_01964,CUST_1005,Hair Coloring,2500,2026-01-12,2026-01-16,17,4,14,0,0,Pay at Salon (Cash),Koramangala,Friday,0,34,Female,No-Show
BK_01965,CUST_1777,Hair Coloring,2500,2025-12-14,2025-12-16,15,2,4,0,0,UPI Prepaid,Koramangala,Tuesday,0,31,Female,Show
BK_01966,CUST_0237,Haircut,500,2026-02-16,2026-02-18,17,2,7,0,0,Online Prepaid,Koramangala,Wednesday,0,40,Female,Show
BK_01967,CUST_1793,Spa & Massage,3000,2025-10-10,2025-10-15,12,5,6,0,0,Pay at Salon (Cash),Koramangala,Wednesday,0,18,Male,Show
BK_01968,CUST_0207,Facial,1500,2025-10-19,2025-10-20,13,1,4,0,0,Online Prepaid,Whitefield,Monday,0,38,Male,Show
BK_01969,CUST_0144,Spa & Massage,3000,2025-11-30,2025-12-13,15,13,1,0,0,Pay at Salon (Cash),Whitefield,Saturday,1,49,Female,No-Show
BK_01970,CUST_0681,Hair Treatment,4000,2026-02-18,2026-02-19,16,1,1,0,0,UPI Prepaid,Koramangala,Thursday,0,18,Female,Show
BK_01971,CUST_1355,Haircut,500,2026-01-04,2026-01-05,16,1,2,0,0,UPI Prepaid,Whitefield,Monday,0,30,Male,No-Show
BK_01972,CUST_1566,Haircut,500,2026-02-06,2026-02-10,19,4,11,0,0,Pay at Salon (Cash),Indiranagar,Tuesday,0,28,Female,Show
BK_01973,CUST_1157,Hair Treatment,4000,2025-09-26,2025-09-28,18,2,4,0,0,Pay at Salon (Cash),Whitefield,Sunday,1,20,Other,No-Show
BK_01974,CUST_1779,Haircut,500,2025-11-29,2025-12-16,20,17,8,1,0,Pay at Salon (Cash),Jayanagar,Tuesday,0,32,Male,Show
BK_01975,CUST_1744,Facial,1500,2025-10-28,2025-10-30,18,2,3,0,0,Card on File,HSR Layout,Thursday,0,26,Female,Show
BK_01976,CUST_1347,Facial,1500,2025-09-07,2025-09-09,11,2,4,0,0,Card on File,HSR Layout,Tuesday,0,22,Male,No-Show
BK_01977,CUST_1505,Haircut,500,2025-11-28,2025-12-04,17,6,22,1,0,UPI Prepaid,Koramangala,Thursday,0,35,Other,Show
BK_01978,CUST_1242,Hair Treatment,4000,2025-11-05,2025-11-06,12,1,5,0,0,Pay at Salon (Cash),Whitefield,Thursday,0,31,Female,Show
BK_01979,CUST_1231,Bridal Package,15000,2025-12-20,2025-12-29,20,9,13,1,1,Online Prepaid,Whitefield,Monday,0,22,Male,Show
BK_01980,CUST_0648,Hair Coloring,2500,2025-12-05,2025-12-15,19,10,7,0,0,Online Prepaid,Indiranagar,Monday,0,22,Female,Show
BK_01981,CUST_0192,Hair Coloring,2500,2025-12-08,2025-12-09,16,1,2,0,0,Card on File,Jayanagar,Tuesday,0,38,Female,No-Show
BK_01982,CUST_0246,Facial,1500,2025-12-17,2025-12-18,20,1,30,2,3,UPI Prepaid,Whitefield,Thursday,0,36,Female,Show
BK_01983,CUST_0751,Hair Coloring,2500,2025-12-19,2025-12-25,9,6,16,0,0,Card on File,Indiranagar,Thursday,0,27,Male,Show
BK_01984,CUST_0104,Bridal Package,15000,2025-11-01,2025-11-11,12,10,4,0,0,Online Prepaid,Indiranagar,Tuesday,0,47,Male,Show
BK_01985,CUST_1840,Hair Treatment,4000,2025-12-11,2025-12-12,20,1,1,0,0,Pay at Salon (Cash),Koramangala,Friday,0,42,Female,Show
BK_01986,CUST_0605,Hair Coloring,2500,2026-01-06,2026-01-08,16,2,1,0,0,Pay at Salon (Cash),Jayanagar,Thursday,0,18,Male,Show
BK_01987,CUST_1631,Spa & Massage,3000,2025-11-04,2025-11-06,18,2,1,0,0,Online Prepaid,Whitefield,Thursday,0,33,Male,Show
BK_01988,CUST_0300,Hair Coloring,2500,2026-01-10,2026-01-13,12,3,5,0,0,Pay at Salon (Cash),Whitefield,Tuesday,0,46,Male,Show
BK_01989,CUST_1496,Bridal Package,15000,2025-09-16,2025-09-19,16,3,2,0,0,Online Prepaid,Koramangala,Friday,0,36,Female,Show
BK_01990,CUST_0427,Haircut,500,2025-12-27,2025-12-28,13,1,4,0,0,UPI Prepaid,Indiranagar,Sunday,1,30,Female,Show
BK_01991,CUST_0675,Hair Coloring,2500,2025-11-29,2025-12-03,10,4,2,0,0,UPI Prepaid,Whitefield,Wednesday,0,24,Male,Show
BK_01992,CUST_1408,Facial,1500,2026-01-28,2026-01-30,13,2,3,0,0,Pay at Salon (Cash),Koramangala,Friday,0,44,Male,Show
BK_01993,CUST_1604,Hair Treatment,4000,2025-11-26,2025-11-30,11,4,2,0,0,UPI Prepaid,Jayanagar,Sunday,1,34,Female,Show
BK_01994,CUST_1528,Spa & Massage,3000,2025-11-03,2025-11-10,12,7,1,0,0,Pay at Salon (Cash),Indiranagar,Monday,0,47,Male,No-Show
BK_01995,CUST_0276,Hair Treatment,4000,2025-12-05,2025-12-09,12,4,2,0,0,Online Prepaid,Indiranagar,Tuesday,0,44,Male,Show
BK_01996,CUST_1066,Hair Coloring,2500,2026-01-18,2026-01-22,13,4,13,1,0,Card on File,Indiranagar,Thursday,0,20,Male,Show
BK_01997,CUST_0172,Bridal Package,15000,2025-12-16,2025-12-20,19,4,1,0,0,Pay at Salon (Cash),Indiranagar,Saturday,1,47,Female,Show
BK_01998,CUST_1443,Hair Treatment,4000,2026-02-14,2026-02-19,10,5,2,0,0,UPI Prepaid,Whitefield,Thursday,0,32,Female,Show
BK_01999,CUST_1264,Spa & Massage,3000,2025-09-24,2025-09-29,19,5,15,0,1,Pay at Salon (Cash),Whitefield,Monday,0,30,Female,Show
BK_02000,CUST_0810,Haircut,500,2025-12-01,2025-12-07,18,6,5,0,0,Card on File,Koramangala,Sunday,1,30,Female,Show
BK_02001,CUST_1310,Hair Coloring,2500,2026-02-09,2026-02-10,20,1,1,0,0,Online Prepaid,Whitefield,Tuesday,0,26,Female,Show
BK_02002,CUST_1092,Hair Coloring,2500,2025-11-30,2025-12-10,12,10,20,1,0,Online Prepaid,Koramangala,Wednesday,0,41,Male,Show
BK_02003,CUST_1969,Haircut,500,2025-11-22,2025-11-25,15,3,1,0,0,UPI Prepaid,HSR Layout,Tuesday,0,21,Female,No-Show
BK_02004,CUST_1775,Spa & Massage,3000,2026-01-17,2026-01-18,12,1,6,0,0,UPI Prepaid,Koramangala,Sunday,1,35,Female,Show
BK_02005,CUST_0967,Spa & Massage,3000,2026-02-03,2026-02-08,11,5,4,0,0,UPI Prepaid,HSR Layout,Sunday,1,29,Male,Show
BK_02006,CUST_0515,Haircut,500,2026-02-08,2026-02-21,20,13,2,0,0,UPI Prepaid,Whitefield,Saturday,1,29,Female,No-Show
BK_02007,CUST_0143,Bridal Package,15000,2025-11-25,2025-11-27,11,2,4,0,0,Card on File,Jayanagar,Thursday,0,43,Female,Show
BK_02008,CUST_0882,Haircut,500,2026-02-06,2026-02-09,18,3,5,0,0,Online Prepaid,Koramangala,Monday,0,36,Female,Show
BK_02009,CUST_0941,Hair Coloring,2500,2025-11-16,2025-11-18,19,2,8,0,0,UPI Prepaid,Whitefield,Tuesday,0,29,Other,Show
BK_02010,CUST_1053,Haircut,500,2025-09-17,2025-09-22,12,5,3,0,0,Online Prepaid,HSR Layout,Monday,0,34,Female,Show
BK_02011,CUST_0721,Spa & Massage,3000,2026-01-08,2026-01-10,16,2,12,1,1,Card on File,Indiranagar,Saturday,1,26,Female,Show
BK_02012,CUST_1196,Haircut,500,2025-12-09,2025-12-20,18,11,7,0,0,UPI Prepaid,Whitefield,Saturday,1,29,Female,Show
BK_02013,CUST_1906,Facial,1500,2025-09-17,2025-09-23,11,6,11,0,0,Online Prepaid,Whitefield,Tuesday,0,50,Male,Show
BK_02014,CUST_1490,Hair Coloring,2500,2026-02-15,2026-02-16,17,1,10,0,0,UPI Prepaid,Jayanagar,Monday,0,33,Male,Show
BK_02015,CUST_0219,Bridal Package,15000,2025-10-06,2025-10-12,12,6,1,0,0,Pay at Salon (Cash),Whitefield,Sunday,1,22,Male,Show
BK_02016,CUST_0817,Hair Coloring,2500,2025-12-03,2025-12-07,13,4,2,0,0,UPI Prepaid,Koramangala,Sunday,1,38,Female,Show
BK_02017,CUST_1166,Facial,1500,2025-12-09,2025-12-30,18,21,2,0,0,Pay at Salon (Cash),Indiranagar,Tuesday,0,34,Female,Show
BK_02018,CUST_1835,Haircut,500,2025-11-27,2025-11-30,10,3,7,0,0,Online Prepaid,HSR Layout,Sunday,1,44,Male,Show
BK_02019,CUST_0844,Hair Coloring,2500,2025-10-24,2025-10-27,11,3,23,1,0,Online Prepaid,Whitefield,Monday,0,20,Female,Show
BK_02020,CUST_1952,Bridal Package,15000,2025-08-23,2025-09-05,10,13,4,0,0,Pay at Salon (Cash),Whitefield,Friday,0,39,Male,Show
BK_02021,CUST_1537,Facial,1500,2025-08-26,2025-08-31,15,5,8,0,0,UPI Prepaid,HSR Layout,Sunday,1,32,Female,Show
BK_02022,CUST_0740,Bridal Package,15000,2025-09-22,2025-09-27,10,5,12,0,0,Pay at Salon (Cash),Whitefield,Saturday,1,18,Male,No-Show
BK_02023,CUST_1725,Haircut,500,2026-02-11,2026-02-13,20,2,11,0,1,UPI Prepaid,Whitefield,Friday,0,18,Female,Show
BK_02024,CUST_1820,Bridal Package,15000,2026-02-10,2026-02-11,13,1,7,0,0,Online Prepaid,Koramangala,Wednesday,0,26,Male,Show
BK_02025,CUST_1658,Hair Coloring,2500,2025-10-16,2025-10-22,20,6,9,1,0,Card on File,Whitefield,Wednesday,0,31,Other,Show
BK_02026,CUST_1327,Hair Treatment,4000,2025-09-27,2025-10-01,16,4,22,0,0,Pay at Salon (Cash),Indiranagar,Wednesday,0,19,Male,No-Show
BK_02027,CUST_1625,Hair Coloring,2500,2025-10-26,2025-11-09,18,14,4,0,0,UPI Prepaid,HSR Layout,Sunday,1,39,Female,Show
BK_02028,CUST_0269,Spa & Massage,3000,2025-09-12,2025-09-19,18,7,14,0,0,Card on File,Indiranagar,Friday,0,18,Female,Show
BK_02029,CUST_0196,Hair Treatment,4000,2025-12-01,2025-12-08,13,7,1,0,0,Online Prepaid,Koramangala,Monday,0,53,Female,Show
BK_02030,CUST_1905,Facial,1500,2025-10-09,2025-10-10,11,1,4,0,0,UPI Prepaid,HSR Layout,Friday,0,49,Male,Show
BK_02031,CUST_0376,Hair Treatment,4000,2026-01-08,2026-01-23,19,15,8,1,0,Online Prepaid,Jayanagar,Friday,0,51,Female,Show
BK_02032,CUST_1941,Hair Treatment,4000,2025-11-30,2025-12-07,19,7,1,0,0,UPI Prepaid,Koramangala,Sunday,1,34,Male,No-Show
BK_02033,CUST_0295,Hair Treatment,4000,2025-09-08,2025-09-12,10,4,6,0,0,Online Prepaid,HSR Layout,Friday,0,22,Male,Show
BK_02034,CUST_1242,Bridal Package,15000,2026-02-01,2026-02-02,13,1,5,0,0,UPI Prepaid,Whitefield,Monday,0,31,Female,Show
BK_02035,CUST_0169,Haircut,500,2025-11-18,2025-11-24,12,6,2,0,0,Card on File,Koramangala,Monday,0,26,Female,No-Show
BK_02036,CUST_1700,Haircut,500,2026-01-06,2026-01-08,12,2,5,0,0,Pay at Salon (Cash),Whitefield,Thursday,0,38,Male,Show
BK_02037,CUST_1467,Haircut,500,2026-02-12,2026-02-13,18,1,6,0,0,Pay at Salon (Cash),Koramangala,Friday,0,41,Female,Show
BK_02038,CUST_1861,Bridal Package,15000,2025-12-02,2025-12-05,18,3,1,0,0,Pay at Salon (Cash),Koramangala,Friday,0,34,Female,Show
BK_02039,CUST_1261,Haircut,500,2025-08-28,2025-08-29,14,1,10,0,0,UPI Prepaid,HSR Layout,Friday,0,26,Male,Show
BK_02040,CUST_1791,Haircut,500,2025-09-23,2025-09-26,14,3,4,0,0,Pay at Salon (Cash),Whitefield,Friday,0,38,Female,No-Show
BK_02041,CUST_1033,Haircut,500,2026-02-13,2026-02-17,13,4,5,0,0,Card on File,Indiranagar,Tuesday,0,40,Female,Show
BK_02042,CUST_0773,Haircut,500,2025-10-05,2025-10-11,12,6,7,0,0,Card on File,Whitefield,Saturday,1,29,Female,Show
BK_02043,CUST_1633,Haircut,500,2025-08-12,2025-09-02,14,21,4,0,0,Pay at Salon (Cash),Whitefield,Tuesday,0,30,Other,No-Show
BK_02044,CUST_0108,Haircut,500,2025-12-15,2025-12-20,12,5,2,0,0,UPI Prepaid,HSR Layout,Saturday,1,31,Other,Show
BK_02045,CUST_0150,Hair Treatment,4000,2025-10-11,2025-10-15,18,4,4,0,0,Online Prepaid,HSR Layout,Wednesday,0,23,Female,Show
BK_02046,CUST_0393,Haircut,500,2025-10-26,2025-10-28,15,2,6,0,0,UPI Prepaid,Koramangala,Tuesday,0,33,Female,Show
BK_02047,CUST_1404,Bridal Package,15000,2025-09-09,2025-09-17,12,8,2,0,0,Pay at Salon (Cash),Whitefield,Wednesday,0,18,Male,Show
BK_02048,CUST_0893,Spa & Massage,3000,2025-12-07,2025-12-08,9,1,4,0,0,Pay at Salon (Cash),HSR Layout,Monday,0,41,Male,Show
BK_02049,CUST_0594,Facial,1500,2026-01-31,2026-02-01,13,1,3,0,0,UPI Prepaid,Koramangala,Sunday,1,26,Male,Show
BK_02050,CUST_0792,Spa & Massage,3000,2026-02-03,2026-02-10,18,7,3,0,0,Pay at Salon (Cash),Indiranagar,Tuesday,0,25,Male,Show
BK_02051,CUST_0402,Haircut,500,2025-12-04,2025-12-10,20,6,22,2,2,Card on File,Indiranagar,Wednesday,0,46,Female,Show
BK_02052,CUST_1883,Spa & Massage,3000,2026-01-03,2026-01-07,16,4,2,0,0,Online Prepaid,Jayanagar,Wednesday,0,35,Male,Show
BK_02053,CUST_0955,Facial,1500,2025-09-03,2025-09-13,18,10,6,0,0,UPI Prepaid,Whitefield,Saturday,1,44,Female,No-Show
BK_02054,CUST_0645,Spa & Massage,3000,2026-01-06,2026-01-07,14,1,13,0,1,Card on File,Koramangala,Wednesday,0,51,Male,Show
BK_02055,CUST_0063,Spa & Massage,3000,2026-01-10,2026-01-13,17,3,3,0,0,Pay at Salon (Cash),Koramangala,Tuesday,0,35,Female,No-Show
BK_02056,CUST_1997,Facial,1500,2026-01-03,2026-01-04,19,1,2,0,0,Pay at Salon (Cash),Indiranagar,Sunday,1,32,Female,Show
BK_02057,CUST_0537,Facial,1500,2025-10-20,2025-10-28,13,8,1,0,0,Online Prepaid,Indiranagar,Tuesday,0,40,Female,Show
BK_02058,CUST_1735,Facial,1500,2026-01-09,2026-01-11,16,2,3,0,0,Pay at Salon (Cash),Indiranagar,Sunday,1,32,Male,Show
BK_02059,CUST_0565,Spa & Massage,3000,2025-11-04,2025-11-07,10,3,2,0,0,Pay at Salon (Cash),Whitefield,Friday,0,18,Male,No-Show
BK_02060,CUST_1237,Facial,1500,2025-11-16,2025-11-17,16,1,9,0,0,Online Prepaid,Whitefield,Monday,0,37,Male,Show
BK_02061,CUST_1741,Haircut,500,2026-01-23,2026-01-27,19,4,1,0,0,UPI Prepaid,Jayanagar,Tuesday,0,22,Female,No-Show
BK_02062,CUST_0915,Hair Treatment,4000,2025-12-13,2025-12-20,12,7,5,0,0,Pay at Salon (Cash),Whitefield,Saturday,1,33,Female,Show
BK_02063,CUST_0285,Haircut,500,2026-01-23,2026-01-30,10,7,6,0,0,Online Prepaid,Whitefield,Friday,0,22,Female,Show
BK_02064,CUST_1217,Hair Coloring,2500,2025-10-14,2025-10-20,14,6,8,0,0,UPI Prepaid,Koramangala,Monday,0,23,Female,No-Show
BK_02065,CUST_1695,Facial,1500,2026-01-23,2026-01-24,18,1,10,0,0,UPI Prepaid,Jayanagar,Saturday,1,40,Male,Show
BK_02066,CUST_0170,Hair Treatment,4000,2025-09-24,2025-10-04,11,10,8,0,0,Pay at Salon (Cash),Jayanagar,Saturday,1,30,Male,Show
BK_02067,CUST_1607,Bridal Package,15000,2025-12-06,2025-12-15,18,9,6,0,0,UPI Prepaid,Jayanagar,Monday,0,42,Female,Show
BK_02068,CUST_0610,Bridal Package,15000,2025-12-13,2026-01-04,14,22,1,0,0,Pay at Salon (Cash),Indiranagar,Sunday,1,18,Male,Show
BK_02069,CUST_0504,Hair Treatment,4000,2026-01-12,2026-01-13,12,1,2,0,0,Online Prepaid,Whitefield,Tuesday,0,26,Female,Show
BK_02070,CUST_1588,Facial,1500,2025-09-28,2025-10-02,12,4,7,0,0,UPI Prepaid,Indiranagar,Thursday,0,36,Male,Show
BK_02071,CUST_1797,Hair Treatment,4000,2025-11-02,2025-11-04,10,2,1,0,0,UPI Prepaid,Whitefield,Tuesday,0,23,Female,No-Show
BK_02072,CUST_0141,Spa & Massage,3000,2025-11-15,2025-11-28,16,13,3,0,0,Online Prepaid,Whitefield,Friday,0,40,Female,Show
BK_02073,CUST_1179,Hair Coloring,2500,2026-02-21,2026-02-24,17,3,9,0,0,UPI Prepaid,Jayanagar,Tuesday,0,19,Female,No-Show
BK_02074,CUST_0935,Bridal Package,15000,2026-02-07,2026-02-11,10,4,3,0,0,Online Prepaid,Indiranagar,Wednesday,0,51,Male,Show
BK_02075,CUST_1917,Haircut,500,2025-10-24,2025-10-25,11,1,12,0,0,Online Prepaid,Koramangala,Saturday,1,23,Female,Show
BK_02076,CUST_1438,Haircut,500,2026-02-07,2026-02-12,18,5,3,0,0,Pay at Salon (Cash),Indiranagar,Thursday,0,38,Female,Show
BK_02077,CUST_1311,Spa & Massage,3000,2026-01-18,2026-01-19,10,1,1,0,0,Pay at Salon (Cash),Koramangala,Monday,0,42,Female,No-Show
BK_02078,CUST_1329,Haircut,500,2025-12-03,2025-12-13,19,10,1,0,0,Card on File,Whitefield,Saturday,1,20,Male,Show
BK_02079,CUST_0858,Hair Treatment,4000,2025-11-25,2025-11-28,9,3,7,0,0,Pay at Salon (Cash),Jayanagar,Friday,0,29,Male,Show
BK_02080,CUST_0626,Hair Treatment,4000,2025-09-28,2025-10-09,17,11,5,0,0,Pay at Salon (Cash),HSR Layout,Thursday,0,29,Female,Show
BK_02081,CUST_0279,Spa & Massage,3000,2025-09-13,2025-09-20,19,7,12,0,0,UPI Prepaid,Koramangala,Saturday,1,27,Male,No-Show
BK_02082,CUST_0131,Hair Coloring,2500,2026-01-07,2026-01-08,20,1,2,0,0,Pay at Salon (Cash),Whitefield,Thursday,0,39,Female,Show
BK_02083,CUST_0974,Haircut,500,2025-09-09,2025-09-12,11,3,3,0,0,Card on File,Whitefield,Friday,0,47,Female,No-Show
BK_02084,CUST_1251,Hair Coloring,2500,2025-09-06,2025-09-07,11,1,13,0,0,UPI Prepaid,Koramangala,Sunday,1,18,Male,Show
BK_02085,CUST_0677,Spa & Massage,3000,2026-01-06,2026-01-11,9,5,3,0,0,Pay at Salon (Cash),HSR Layout,Sunday,1,26,Male,No-Show
BK_02086,CUST_0675,Facial,1500,2025-11-21,2025-11-25,11,4,2,0,0,Pay at Salon (Cash),HSR Layout,Tuesday,0,24,Male,No-Show
BK_02087,CUST_1630,Facial,1500,2026-01-11,2026-01-12,16,1,3,0,0,Pay at Salon (Cash),HSR Layout,Monday,0,52,Male,Show
BK_02088,CUST_0178,Facial,1500,2025-09-25,2025-10-08,16,13,8,0,0,Card on File,Indiranagar,Wednesday,0,26,Male,Show
BK_02089,CUST_0380,Hair Coloring,2500,2025-11-13,2025-11-17,12,4,6,0,0,Pay at Salon (Cash),Whitefield,Monday,0,34,Male,Show
BK_02090,CUST_0880,Spa & Massage,3000,2025-12-19,2025-12-20,18,1,5,0,0,Pay at Salon (Cash),Koramangala,Saturday,1,33,Female,Show
BK_02091,CUST_0745,Hair Treatment,4000,2025-12-09,2025-12-13,16,4,4,0,0,Card on File,Jayanagar,Saturday,1,25,Female,Show
BK_02092,CUST_1317,Facial,1500,2025-09-27,2025-10-01,20,4,1,0,0,UPI Prepaid,Koramangala,Wednesday,0,27,Female,Show
BK_02093,CUST_0775,Hair Treatment,4000,2025-09-11,2025-09-14,11,3,1,0,0,UPI Prepaid,Whitefield,Sunday,1,43,Female,Show
BK_02094,CUST_0659,Facial,1500,2026-01-04,2026-01-10,14,6,7,0,0,Online Prepaid,Whitefield,Saturday,1,27,Male,Show
BK_02095,CUST_1863,Facial,1500,2026-02-03,2026-02-10,13,7,1,0,0,Card on File,Koramangala,Tuesday,0,43,Male,Show
BK_02096,CUST_1431,Spa & Massage,3000,2025-10-29,2025-11-15,18,17,6,0,0,Pay at Salon (Cash),Jayanagar,Saturday,1,33,Male,Show
BK_02097,CUST_0178,Spa & Massage,3000,2025-10-19,2025-10-23,14,4,8,0,0,Card on File,Koramangala,Thursday,0,26,Male,Show
BK_02098,CUST_0047,Facial,1500,2025-12-04,2025-12-05,19,1,1,0,0,Pay at Salon (Cash),Whitefield,Friday,0,27,Female,Show
BK_02099,CUST_1291,Facial,1500,2026-01-16,2026-01-22,12,6,8,0,0,UPI Prepaid,Koramangala,Thursday,0,32,Male,Show
BK_02100,CUST_1175,Spa & Massage,3000,2025-10-03,2025-10-13,13,10,3,0,0,Pay at Salon (Cash),Indiranagar,Monday,0,36,Male,No-Show
BK_02101,CUST_0728,Haircut,500,2025-10-04,2025-10-15,19,11,16,0,0,Pay at Salon (Cash),Jayanagar,Wednesday,0,36,Male,No-Show
BK_02102,CUST_0080,Bridal Package,15000,2025-08-01,2025-08-31,19,30,1,0,0,Card on File,Whitefield,Sunday,1,39,Female,Show
BK_02103,CUST_0310,Haircut,500,2026-02-18,2026-02-21,19,3,13,1,0,Online Prepaid,Jayanagar,Saturday,1,43,Male,No-Show
